Country code,Series name,2000,2005,avg_value,median_value,std_dev
CUW,"Under-five mortality rate (per 1,000)",21956746574.405476,34706526643.07122,28331636608.73835,28331636608.73835,5205075916.823025
CYM,"Under-five mortality rate (per 1,000)",21956746574.405476,34706526643.07122,28331636608.73835,28331636608.73835,5205075916.823025
CYP,"Under-five mortality rate (per 1,000)",6.5,4.9,5.7,5.7,0.6531972647421806
CZE,"Under-five mortality rate (per 1,000)",6.7,5.2,5.95,5.95,0.6123724356957945
DEU,"Under-five mortality rate (per 1,000)",5.4,4.7,5.050000000000001,5.050000000000001,0.2857738033247042
DJI,"Under-five mortality rate (per 1,000)",105.6,98.1,101.85,101.85,3.0618621784789726
DMA,"Under-five mortality rate (per 1,000)",14.9,13.6,14.25,14.25,0.5307227776030222
DNK,"Under-five mortality rate (per 1,000)",5.6,4.9,5.25,5.25,0.2857738033247038
DOM,"Under-five mortality rate (per 1,000)",40.6,32.8,36.7,36.7,3.184336665618133
DZA,"Under-five mortality rate (per 1,000)",48.9,42.1,45.5,45.5,2.7760883751542673
EAP,"Under-five mortality rate (per 1,000)",39.3443402359,30.9816714662,35.16300585105,35.16300585105,3.4140452289455605
ECA,"Under-five mortality rate (per 1,000)",37.9036430096,28.8538435101,33.37874325985,33.37874325985,3.6945651747115997
ECU,"Under-five mortality rate (per 1,000)",32.7,25.6,29.150000000000002,29.150000000000002,2.898562862293428
EGY,"Under-five mortality rate (per 1,000)",46.5,31.9,39.2,39.2,5.9604250407724
EMU,"Under-five mortality rate (per 1,000)",5.9285888776,4.9657004774,5.447144677500001,5.447144677500001,0.3930975432891339
ERI,"Under-five mortality rate (per 1,000)",92.7,75.1,83.9,83.9,7.185169912163993
ESP,"Under-five mortality rate (per 1,000)",6.6,5.7,6.15,6.15,0.36742346141747645
EST,"Under-five mortality rate (per 1,000)",13.0,8.6,10.8,10.8,1.7962924780409975
ETH,"Under-five mortality rate (per 1,000)",140.7,121.7,131.2,131.2,7.756717518813391
FIN,"Under-five mortality rate (per 1,000)",4.3,3.7,4.0,4.0,0.2449489742783177
FJI,"Under-five mortality rate (per 1,000)",22.6,19.8,21.200000000000003,21.200000000000003,1.1430952132988168
FRA,"Under-five mortality rate (per 1,000)",5.4,4.7,5.050000000000001,5.050000000000001,0.2857738033247042
FRO,"Under-five mortality rate (per 1,000)",21956746574.405476,34706526643.07122,28331636608.73835,28331636608.73835,5205075916.823025
FSM,"Under-five mortality rate (per 1,000)",48.7,45.3,47.0,47.0,1.3880441875771365
GAB,"Under-five mortality rate (per 1,000)",87.5,81.7,84.6,84.6,2.367840084690404
GBR,"Under-five mortality rate (per 1,000)",6.6,6.0,6.3,6.3,0.2449489742783177
GEO,"Under-five mortality rate (per 1,000)",33.4,27.3,30.35,30.35,2.4903145718295634
GHA,"Under-five mortality rate (per 1,000)",99.1,86.0,92.55,92.55,5.348052605076603
GIB,"Under-five mortality rate (per 1,000)",21956746574.405476,34706526643.07122,28331636608.73835,28331636608.73835,5205075916.823025
GIN,"Under-five mortality rate (per 1,000)",175.0,150.8,162.9,162.9,9.87960862922548
GMB,"Under-five mortality rate (per 1,000)",127.5,112.1,119.8,119.8,6.2870236731434925
GNB,"Under-five mortality rate (per 1,000)",176.8,162.2,169.5,169.5,5.960425040772409
GNQ,"Under-five mortality rate (per 1,000)",152.3,136.0,144.15,144.15,6.654447134560972
GRC,"Under-five mortality rate (per 1,000)",7.7,5.5,6.6,6.6,0.8981462390204987
GRD,"Under-five mortality rate (per 1,000)",15.1,13.0,14.05,14.05,0.8573214099741122
GRL,"Under-five mortality rate (per 1,000)",21956746574.405476,34706526643.07122,28331636608.73835,28331636608.73835,5205075916.823025
GTM,"Under-five mortality rate (per 1,000)",48.5,39.4,43.95,43.95,3.715059443221154
GUM,"Under-five mortality rate (per 1,000)",21956746574.405476,34706526643.07122,28331636608.73835,28331636608.73835,5205075916.823025
GUY,"Under-five mortality rate (per 1,000)",46.8,37.7,42.25,42.25,3.715059443221151
HIC,"Under-five mortality rate (per 1,000)",8.1821232291,7.2166411858,7.69938220745,7.69938220745,0.3941563936507823
HKG,"Under-five mortality rate (per 1,000)",21956746574.405476,34706526643.07122,28331636608.73835,28331636608.73835,5205075916.823025
HND,"Under-five mortality rate (per 1,000)",37.4,30.0,33.7,33.7,3.0210373494325857
HRV,"Under-five mortality rate (per 1,000)",8.4,6.8,7.6,7.6,0.653197264742181
HTI,"Under-five mortality rate (per 1,000)",109.0,91.6,100.3,100.3,7.103520254071219
HUN,"Under-five mortality rate (per 1,000)",11.0,8.4,9.7,9.7,1.0614455552060436
IDN,"Under-five mortality rate (per 1,000)",54.0,43.7,48.85,48.85,4.204957391777788
IMY,"Under-five mortality rate (per 1,000)",21956746574.405476,34706526643.07122,28331636608.73835,28331636608.73835,5205075916.823025
IND,"Under-five mortality rate (per 1,000)",85.5,73.2,79.35,79.35,5.021453972705514
IRL,"Under-five mortality rate (per 1,000)",7.0,5.3,6.15,6.15,0.6940220937885672
IRN,"Under-five mortality rate (per 1,000)",43.9,33.2,38.55,38.55,4.368256707963333
IRQ,"Under-five mortality rate (per 1,000)",42.8,40.7,41.75,41.75,0.85732140997411
ISL,"Under-five mortality rate (per 1,000)",3.9,3.0,3.45,3.45,0.36742346141747667
ISR,"Under-five mortality rate (per 1,000)",6.9,5.6,6.25,6.25,0.5307227776030222
ITA,"Under-five mortality rate (per 1,000)",5.6,4.4,5.0,5.0,0.4898979485566354
JAM,"Under-five mortality rate (per 1,000)",30.3,26.8,28.55,28.55,1.4288690166235205
JOR,"Under-five mortality rate (per 1,000)",29.4,25.2,27.299999999999997,27.299999999999997,1.7146428199482244
JPN,"Under-five mortality rate (per 1,000)",4.5,3.8,4.15,4.15,0.2857738033247042
KAZ,"Under-five mortality rate (per 1,000)",43.9,38.2,41.05,41.05,2.3270152556440173
KEN,"Under-five mortality rate (per 1,000)",111.1,97.5,104.3,104.3,5.552176750308535
KGZ,"Under-five mortality rate (per 1,000)",51.9,44.1,48.0,48.0,3.18433666561813
KHM,"Under-five mortality rate (per 1,000)",103.1,72.7,87.9,87.9,12.41074803010143
KIR,"Under-five mortality rate (per 1,000)",65.2,56.2,60.7,60.7,3.6742346141747673
KNA,"Under-five mortality rate (per 1,000)",16.2,11.4,13.8,13.8,1.9595917942265422
KOR,"Under-five mortality rate (per 1,000)",5.8,5.3,5.55,5.55,0.2041241452319315
KSV,"Under-five mortality rate (per 1,000)",21956746574.405476,34706526643.07122,28331636608.73835,28331636608.73835,5205075916.823025
KWT,"Under-five mortality rate (per 1,000)",12.6,11.7,12.149999999999999,12.149999999999999,0.36742346141747684
LAC,"Under-five mortality rate (per 1,000)",34.5282753986,26.878364064,30.7033197313,30.7033197313,3.1230632245505796
LAO,"Under-five mortality rate (per 1,000)",88.1,68.9,78.5,78.5,7.838367176906166
LBN,"Under-five mortality rate (per 1,000)",29.3,25.4,27.35,27.35,1.5921683328090666
LBR,"Under-five mortality rate (per 1,000)",168.9,131.8,150.35000000000002,150.35000000000002,15.146011576209316
LBY,"Under-five mortality rate (per 1,000)",27.2,21.3,24.25,24.25,2.408664913736791
LCA,"Under-five mortality rate (per 1,000)",18.1,17.0,17.55,17.55,0.4490731195102499
LIC,"Under-five mortality rate (per 1,000)",136.5074315878,121.5937995901,129.05061558895,129.05061558895,6.088464767668189
LIE,"Under-five mortality rate (per 1,000)",6.0,3.5,4.75,4.75,1.0206207261596576
LKA,"Under-five mortality rate (per 1,000)",22.7,19.5,21.1,21.1,1.3063945294843613
LMC,"Under-five mortality rate (per 1,000)",89.8504886919,78.9111691008,84.38082889635,84.38082889635,4.465958521904421
LMY,"Under-five mortality rate (per 1,000)",81.4953438393,72.0041521206,76.74974797995,76.74974797995,3.8747627936240523
LSO,"Under-five mortality rate (per 1,000)",126.8,121.1,123.94999999999999,123.94999999999999,2.3270152556440205
LTU,"Under-five mortality rate (per 1,000)",11.8,9.1,10.45,10.45,1.1022703842524306
LUX,"Under-five mortality rate (per 1,000)",5.0,3.9,4.45,4.45,0.44907311951024936
LVA,"Under-five mortality rate (per 1,000)",17.3,12.6,14.95,14.95,1.9187669651801567
MAC,"Under-five mortality rate (per 1,000)",21956746574.405476,34706526643.07122,28331636608.73835,28331636608.73835,5205075916.823025
MAF,"Under-five mortality rate (per 1,000)",21956746574.405476,34706526643.07122,28331636608.73835,28331636608.73835,5205075916.823025
MAR,"Under-five mortality rate (per 1,000)",55.3,44.2,49.75,49.75,4.531556024148877
MCO,"Under-five mortality rate (per 1,000)",5.0,4.4,4.7,4.7,0.2449489742783177
MDA,"Under-five mortality rate (per 1,000)",26.4,22.3,24.35,24.35,1.6738179909018374
MDG,"Under-five mortality rate (per 1,000)",101.5,79.3,90.4,90.4,9.06311204829776
MDV,"Under-five mortality rate (per 1,000)",46.6,26.7,36.65,36.65,8.124140980230875
MEX,"Under-five mortality rate (per 1,000)",29.1,22.0,25.55,25.55,2.898562862293428
MHL,"Under-five mortality rate (per 1,000)",36.8,30.9,33.849999999999994,33.849999999999994,2.4086649137367915
MIC,"Under-five mortality rate (per 1,000)",67.9277207179,59.1738520782,63.55078639805,63.55078639805,3.5737519071027477
MKD,"Under-five mortality rate (per 1,000)",16.0,13.3,14.65,14.65,1.10227038425243
MLI,"Under-five mortality rate (per 1,000)",213.2,195.2,204.2,204.2,7.3484692283495345
MLT,"Under-five mortality rate (per 1,000)",7.7,6.8,7.25,7.25,0.36742346141747684
MMR,"Under-five mortality rate (per 1,000)",86.7,75.9,81.30000000000001,81.30000000000001,4.409081537009719
MNA,"Under-five mortality rate (per 1,000)",49.2206507784,40.1629652753,44.69180802685,44.69180802685,3.6977846221998885
MNE,"Under-five mortality rate (per 1,000)",12.6,10.1,11.35,11.35,1.0206207261596576
MNG,"Under-five mortality rate (per 1,000)",60.9,43.9,52.4,52.4,6.940220937885671
MNP,"Under-five mortality rate (per 1,000)",21956746574.405476,34706526643.07122,28331636608.73835,28331636608.73835,5205075916.823025
MOZ,"Under-five mortality rate (per 1,000)",176.7,158.4,167.55,167.55,7.470943715488687
MRT,"Under-five mortality rate (per 1,000)",115.6,113.5,114.55,114.55,0.85732140997411
MUS,"Under-five mortality rate (per 1,000)",18.6,15.9,17.25,17.25,1.1022703842524306
MWI,"Under-five mortality rate (per 1,000)",166.5,128.1,147.3,147.3,15.676734353812343
MYS,"Under-five mortality rate (per 1,000)",10.6,8.1,9.35,9.35,1.0206207261596576
MYT,"Under-five mortality rate (per 1,000)",21956746574.405476,34706526643.07122,28331636608.73835,28331636608.73835,5205075916.823025
NAM,"Under-five mortality rate (per 1,000)",73.9,58.1,66.0,66.0,6.450322989329037
NCL,"Under-five mortality rate (per 1,000)",21956746574.405476,34706526643.07122,28331636608.73835,28331636608.73835,5205075916.823025
NER,"Under-five mortality rate (per 1,000)",217.8,176.5,197.15,197.15,16.860654396157546
NGA,"Under-five mortality rate (per 1,000)",186.0,163.5,174.75,174.75,9.185586535436919
NIC,"Under-five mortality rate (per 1,000)",42.7,34.1,38.400000000000006,38.400000000000006,3.510935297989223
NIU,"Under-five mortality rate (per 1,000)",29.4,27.8,28.6,28.6,0.65319726474218
NLD,"Under-five mortality rate (per 1,000)",6.2,5.3,5.75,5.75,0.36742346141747684
NOR,"Under-five mortality rate (per 1,000)",4.9,4.0,4.45,4.45,0.36742346141747684
NPL,"Under-five mortality rate (per 1,000)",84.4,64.8,74.6,74.6,8.001666493091719
NRU,"Under-five mortality rate (per 1,000)",40.0,40.0,40.0,40.0,0.0
NZL,"Under-five mortality rate (per 1,000)",7.4,6.6,7.0,7.0,0.3265986323710907
OMN,"Under-five mortality rate (per 1,000)",21.5,14.2,17.85,17.85,2.9802125203862
PAK,"Under-five mortality rate (per 1,000)",100.5,93.6,97.05,97.05,2.8169132042006573
PAN,"Under-five mortality rate (per 1,000)",25.7,22.9,24.299999999999997,24.299999999999997,1.1430952132988168
PER,"Under-five mortality rate (per 1,000)",40.6,28.0,34.3,34.3,5.143928459844675
PHL,"Under-five mortality rate (per 1,000)",40.4,34.5,37.45,37.45,2.4086649137367915
PLW,"Under-five mortality rate (per 1,000)",25.0,21.7,23.35,23.35,1.3472193585307481
PNG,"Under-five mortality rate (per 1,000)",73.9,67.2,70.55000000000001,70.55000000000001,2.735263546107883
POL,"Under-five mortality rate (per 1,000)",9.6,7.6,8.6,8.6,0.816496580927726
PRI,"Under-five mortality rate (per 1,000)",21956746574.405476,34706526643.07122,28331636608.73835,28331636608.73835,5205075916.823025
PRK,"Under-five mortality rate (per 1,000)",57.7,31.8,44.75,44.75,10.573630723014054
PRT,"Under-five mortality rate (per 1,000)",7.2,4.9,6.050000000000001,6.050000000000001,0.9389710680668848
PRY,"Under-five mortality rate (per 1,000)",35.3,29.4,32.349999999999994,32.349999999999994,2.4086649137367915
PYF,"Under-five mortality rate (per 1,000)",21956746574.405476,34706526643.07122,28331636608.73835,28331636608.73835,5205075916.823025
QAT,"Under-five mortality rate (per 1,000)",12.7,10.2,11.45,11.45,1.0206207261596576
ROM,"Under-five mortality rate (per 1,000)",26.8,20.5,23.65,23.65,2.5719642299223375
RUS,"Under-five mortality rate (per 1,000)",22.7,16.6,19.65,19.65,2.4903145718295634
RWA,"Under-five mortality rate (per 1,000)",176.7,127.8,152.25,152.25,19.963341403682897
SAS,"Under-five mortality rate (per 1,000)",88.7745957961,76.7832530286,82.77892441235,82.77892441235,4.895445185198083
SAU,"Under-five mortality rate (per 1,000)",25.8,21.0,23.4,23.4,1.9595917942265428
SDN,"Under-five mortality rate (per 1,000)",113.5,108.5,111.0,111.0,2.041241452319315
SEN,"Under-five mortality rate (per 1,000)",118.8,95.0,106.9,106.9,9.716309313039938
